Date,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
2020-08-11,180.1300048828125,11410.525390625,1.1737778186798096,1932.5999755859375,195.6046142578125,27686.91015625
2020-08-12,175.44000244140625,11584.9345703125,1.1736538410186768,1934.9000244140625,201.1925048828125,27976.83984375
2020-08-13,174.72999572753906,11784.1376953125,1.179380178451538,1956.699951171875,200.72117614746094,27896.720703125
2020-08-14,178.0800018310547,11768.87109375,1.1816558837890625,1937.0,200.91355895996094,27931.01953125
2020-08-15,,11865.6982421875,,,,
2020-08-16,,11892.8037109375,,,,
2020-08-17,172.00999450683594,12254.40234375,1.1852554082870483,1985.0,202.24082946777344,27844.91015625
2020-08-18,170.22999572753906,11991.2333984375,1.1876484155654907,1999.4000244140625,203.404541015625,27778.0703125
2020-08-19,169.27000427246094,11758.283203125,1.1947859525680542,1958.699951171875,202.17051696777344,27692.880859375
2020-08-20,169.5800018310547,11878.3720703125,1.1843500137329102,1933.800048828125,206.875244140625,27739.73046875
2020-08-21,167.5,11592.4892578125,1.1873664855957031,1934.5999755859375,205.37132263183594,27930.330078125
2020-08-22,,11681.8251953125,,,,
2020-08-23,,11664.84765625,,,,
2020-08-24,178.27000427246094,11774.595703125,1.1798018217086792,1927.699951171875,206.01727294921875,28308.4609375
2020-08-25,174.72999572753906,11366.134765625,1.1794538497924805,1911.800048828125,208.69741821289062,28248.439453125
2020-08-26,171.89999389648438,11488.36328125,1.183501958847046,1940.699951171875,213.2093963623047,28331.919921875
2020-08-27,174.1999969482422,11323.3974609375,1.1842728853225708,1921.5999755859375,218.44442749023438,28492.26953125
2020-08-28,175.8000030517578,11542.5,1.1819632053375244,1964.5999755859375,220.69076538085938,28653.869140625
2020-08-29,,11506.865234375,,,,
2020-08-30,,11711.505859375,,,,
2020-08-31,171.82000732421875,11680.8203125,1.1918240785598755,1967.5999755859375,217.43211364746094,28430.05078125
2020-09-01,172.10000610351562,11970.478515625,1.193901538848877,1968.199951171875,219.1096649169922,28645.66015625
2020-09-02,174.77999877929688,11414.0341796875,1.1923214197158813,1934.4000244140625,223.3323974609375,29100.5
2020-09-03,168.77000427246094,10245.296875,1.184735894203186,1927.5999755859375,209.4976348876953,28292.73046875
2020-09-04,171.0500030517578,10511.8134765625,1.1839784383773804,1923.9000244140625,206.55714416503906,28133.310546875
2020-09-05,,10169.5673828125,,,,
2020-09-06,,10280.3515625,,,,
2020-09-07,,10369.5634765625,1.183445930480957,,,
2020-09-08,161.0800018310547,10131.5166015625,1.1821727752685547,1933.0,195.3833465576172,27500.890625
2020-09-09,160.77999877929688,10242.34765625,1.177024483680725,1944.699951171875,203.70343017578125,27940.470703125
2020-09-10,157.69000244140625,10363.138671875,1.1806375980377197,1954.199951171875,197.99600219726562,27534.580078125
2020-09-11,160.22999572753906,10400.9150390625,1.1824384927749634,1937.800048828125,196.70408630371094,27665.640625
2020-09-12,,10442.1708984375,,,,
2020-09-13,,10323.755859375,,,,
2020-09-14,165.35000610351562,10680.837890625,1.1842728853225708,1953.0999755859375,198.03457641601562,27993.330078125
2020-09-15,163.49000549316406,10796.951171875,1.187000036239624,1956.300048828125,201.28353881835938,27995.599609375
2020-09-16,167.4600067138672,10974.9052734375,1.1844412088394165,1960.199951171875,197.6875,28032.380859375
2020-09-17,167.52999877929688,10948.990234375,1.1803449392318726,1940.0,195.62432861328125,27901.98046875
2020-09-18,161.13999938964844,10944.5859375,1.1848200559616089,1952.0999755859375,193.19480895996094,27657.419921875
2020-09-19,,11094.3466796875,,,,
2020-09-20,,10938.271484375,,,,
2020-09-21,156.35000610351562,10462.259765625,1.1845533847808838,1901.199951171875,195.26759338378906,27147.69921875
2020-09-22,156.8000030517578,10538.4599609375,1.176800012588501,1898.5999755859375,199.97238159179688,27288.1796875
2020-09-23,151.17999267578125,10246.1865234375,1.1708368062973022,1859.9000244140625,193.38763427734375,26763.130859375
2020-09-24,146.0500030517578,10760.06640625,1.1658544540405273,1868.300048828125,195.89422607421875,26815.439453125
2020-09-25,156.02999877929688,10692.716796875,1.1673243045806885,1857.699951171875,200.3579864501953,27173.9609375
2020-09-26,,10750.7236328125,,,,
2020-09-27,,10775.26953125,,,,
2020-09-28,166.0800018310547,10709.65234375,1.1635348796844482,1872.800048828125,201.91986083984375,27584.060546875
2020-09-29,163.60000610351562,10844.640625,1.167883276939392,1894.300048828125,199.8181610107422,27452.66015625
2020-09-30,165.25999450683594,10784.4912109375,1.1742050647735596,1887.5,202.7779083251953,27781.69921875
2020-10-01,167.86000061035156,10619.4521484375,1.1726078987121582,1908.4000244140625,204.83143615722656,27816.900390625
2020-10-02,168.0800018310547,10575.974609375,1.1744946241378784,1900.199951171875,198.7865753173828,27682.810546875
2020-10-03,,10549.3291015625,,,,
2020-10-04,,10669.5830078125,,,,
2020-10-05,171.1999969482422,10793.33984375,1.1720443964004517,1912.5,202.82611083984375,28148.640625
2020-10-06,159.5399932861328,10604.40625,1.1792453527450562,1901.0999755859375,198.51661682128906,27772.759765625
